#!SbcSavedTrendFile;Version_4;Html5Runtime_V3.0;
#!SBC trends log file generated on: 19.02.2025 15:25:27;
6;
TA_VEST2_RDC	0	5000	255,0,0;
TA_SP5P_2_RDC R	0	5000	0,64,0;
TA_SP10P_2_RDC	0	5000	0,0,128;
TA_LAB_TOPO_RDC	0	5000	128,0,128;
CO_LAB_TOPO_RDC R	0	5000	255,255,0;
DBS_LAB_TOPO_RDC	0	5000	255,128,128;

#!(s);Date;Time;TA_VEST2_RDC;TA_SP5P_2_RDC R;TA_SP10P_2_RDC;TA_LAB_TOPO_RDC;CO_LAB_TOPO_RDC R;DBS_LAB_TOPO_RDC;
1730748847;04.11.2024;19:34:07;19.6;20.5;19.3;0;71.6;644;
1730749750;04.11.2024;19:49:10;19.6;20.5;19.3;0;71.6;644;
1730750653;04.11.2024;20:04:13;19.6;20.5;19.2;0;73.8;644;
1730751556;04.11.2024;20:19:16;19.6;20.5;19.2;0;71.6;706;
1730752459;04.11.2024;20:34:19;19.5;20.4;19.1;0;71.6;677;
1730753362;04.11.2024;20:49:22;19.5;20.2;19.1;0;73.8;684;
1730754266;04.11.2024;21:04:26;19.5;20.1;19.1;0;76;666;
1730755169;04.11.2024;21:19:29;19.5;20.1;19.1;0;73.8;706;
1730756072;04.11.2024;21:34:32;19.5;20;19;0;73.8;666;
1730756975;04.11.2024;21:49:35;19.5;20;19;0;76;677;
1730757878;04.11.2024;22:04:38;19.5;20;19;0;76;684;
1730758781;04.11.2024;22:19:41;19.5;20;19;0;73.8;666;
1730759685;04.11.2024;22:34:45;19.5;20;19;0;73.8;666;
1730760588;04.11.2024;22:49:48;19.5;19.9;19;0;71.6;738;
1730761491;04.11.2024;23:04:51;19.5;19.9;19;0;73.8;634;
1730762394;04.11.2024;23:19:54;19.5;19.9;18.9;0;73.8;655;
1730763297;04.11.2024;23:34:57;19.4;19.9;18.9;0;71.6;612;
1730764200;04.11.2024;23:50:00;19.4;19.9;18.9;0;71.6;644;
1730765103;05.11.2024;00:05:03;19.4;19.8;18.9;0;71.6;666;
1730766007;05.11.2024;00:20:07;19.4;19.8;18.9;0;76;666;
1730766910;05.11.2024;00:35:10;19.4;19.8;18.9;0;78.5;677;
1730767813;05.11.2024;00:50:13;19.4;19.8;18.9;0;76;601;
1730768716;05.11.2024;01:05:16;19.4;19.7;18.8;0;73.8;716;
1730769619;05.11.2024;01:20:19;19.4;19.7;18.8;0;73.8;695;
1730770522;05.11.2024;01:35:22;19.4;19.7;18.8;0;73.8;695;
1730771425;05.11.2024;01:50:25;19.4;19.7;18.8;0;73.8;644;
1730772329;05.11.2024;02:05:29;19.4;19.7;18.8;0;71.6;677;
1730773232;05.11.2024;02:20:32;19.4;19.7;18.7;0;73.8;760;
1730774135;05.11.2024;02:35:35;19.4;19.7;18.7;0;73.8;666;
1730775038;05.11.2024;02:50:38;19.3;19.6;18.7;0;76;706;
1730775941;05.11.2024;03:05:41;19.3;19.6;18.7;0;73.8;706;
1730776844;05.11.2024;03:20:44;19.4;19.6;18.7;0;76;623;
1730777747;05.11.2024;03:35:47;19.4;19.6;18.8;0;78.5;684;
1730778650;05.11.2024;03:50:50;19.4;19.6;18.8;0;76;666;
1730779554;05.11.2024;04:05:54;19.4;19.7;18.8;0;76;666;
1730780457;05.11.2024;04:20:57;19.4;19.6;18.8;0;76;644;
1730781360;05.11.2024;04:36:00;19.4;19.7;18.8;0;73.8;601;
1730782263;05.11.2024;04:51:03;19.4;19.6;18.9;0;76;666;
1730783166;05.11.2024;05:06:06;19.4;19.7;18.9;0;76;601;
1730784069;05.11.2024;05:21:09;19.4;19.6;18.9;0;76;684;
1730784972;05.11.2024;05:36:12;19.4;19.6;18.9;0;76;695;
1730785875;05.11.2024;05:51:15;19.4;19.6;18.9;0;76;623;
1730786779;05.11.2024;06:06:19;19.4;19.6;18.9;0;76;634;
1730787682;05.11.2024;06:21:22;19.4;19.6;18.9;0;76;706;
1730788585;05.11.2024;06:36:25;19.4;19.6;18.9;0;76;706;
1730789488;05.11.2024;06:51:28;19.4;19.6;19;0;76;623;
1730790391;05.11.2024;07:06:31;19.4;19.6;19;0;76;706;
1730791295;05.11.2024;07:21:35;19.4;19.6;18.9;0;76;695;
1730792198;05.11.2024;07:36:38;19.4;19.6;19;0;78.5;634;
1730793101;05.11.2024;07:51:41;19.4;19.6;19;0;76;695;
1730794004;05.11.2024;08:06:44;19.4;19.6;19;0;76;601;
1730794907;05.11.2024;08:21:47;19.3;19.6;18.9;0;76;634;
1730795810;05.11.2024;08:36:50;19.3;19.7;19;0;76;716;
1730796714;05.11.2024;08:51:54;19.4;19.6;19;0;76;684;
1730797617;05.11.2024;09:06:57;19.3;19.7;19;0;76;644;
1730798520;05.11.2024;09:22:00;19.3;19.9;19;0;78.5;677;
1730799423;05.11.2024;09:37:03;19.4;19.9;19;0;78.5;677;
1730800326;05.11.2024;09:52:06;19.4;19.9;19;0;78.5;644;
1730801229;05.11.2024;10:07:09;19.4;20.1;19.1;0;78.5;695;
1730802133;05.11.2024;10:22:13;19.4;20.2;19.1;0;78.5;684;
1730803036;05.11.2024;10:37:16;19.4;20.3;19.1;0;76;655;
1730803939;05.11.2024;10:52:19;19.4;20.1;19.2;0;78.5;695;
1730804842;05.11.2024;11:07:22;19.4;20.2;19.3;0;76;684;
1730805745;05.11.2024;11:22:25;19.5;20.1;19.3;0;78.5;583;
1730806648;05.11.2024;11:37:28;19.5;20.2;19.3;0;76;612;
1730807552;05.11.2024;11:52:32;19.5;20.1;19.3;0;76;677;
1730808455;05.11.2024;12:07:35;19.5;20.2;19.4;0;78.5;583;
1730809358;05.11.2024;12:22:38;19.5;20.3;19.4;0;78.5;623;
1730810261;05.11.2024;12:37:41;19.5;20.4;19.4;0;76;684;
1730811164;05.11.2024;12:52:44;19.5;20.5;19.4;0;78.5;634;
1730812067;05.11.2024;13:07:47;19.5;20.5;19.4;0;78.5;655;
1730812971;05.11.2024;13:22:51;19.6;20.6;19.4;0;76;572;
1730813874;05.11.2024;13:37:54;19.6;20.6;19.5;0;76;677;
1730814777;05.11.2024;13:52:57;19.6;20.7;19.6;0;76;594;
1730815680;05.11.2024;14:08:00;19.6;20.7;19.6;0;78.5;684;
1730816583;05.11.2024;14:23:03;19.6;20.7;19.6;0;78.5;677;
1730817486;05.11.2024;14:38:06;19.7;20.6;19.6;0;76;644;
1730818389;05.11.2024;14:53:09;19.7;20.6;19.6;0;76;612;
1730819293;05.11.2024;15:08:13;19.7;20.6;19.6;0;76;655;
1730820196;05.11.2024;15:23:16;19.7;20.5;19.5;0;76;677;
1730821099;05.11.2024;15:38:19;19.7;20.5;19.6;0;76;655;
1730822002;05.11.2024;15:53:22;19.7;20.5;19.5;0;76;677;
1730822905;05.11.2024;16:08:25;19.7;20.4;19.5;0;73.8;677;
1730823808;05.11.2024;16:23:28;19.7;20.4;19.5;0;76;634;
1730824712;05.11.2024;16:38:32;19.7;20.4;19.5;0;76;623;
1730825615;05.11.2024;16:53:35;19.7;20.4;19.4;0;76;684;
1730826518;05.11.2024;17:08:38;19.7;20.4;19.4;0;76;695;
1730827421;05.11.2024;17:23:41;19.7;20.4;19.4;0;78.5;684;
1730828324;05.11.2024;17:38:44;19.7;20.3;19.4;0;78.5;706;
1730829227;05.11.2024;17:53:47;19.7;20.3;19.4;0;76;695;
1730830130;05.11.2024;18:08:50;19.8;20.3;19.4;0;78.5;655;
1730831034;05.11.2024;18:23:54;19.8;20.3;19.4;0;76;727;
1730831937;05.11.2024;18:38:57;19.8;20.2;19.4;0;76;695;
1730832840;05.11.2024;18:54:00;19.8;20.2;19.3;0;73.8;666;
1730833743;05.11.2024;19:09:03;19.7;20.2;19.3;0;73.8;684;
1730834646;05.11.2024;19:24:06;19.7;20.1;19.3;0;73.8;655;
1730835549;05.11.2024;19:39:09;19.7;20.1;19.2;0;71.6;583;
1730836452;05.11.2024;19:54:12;19.7;20.1;19.3;0;73.8;644;
1730837356;05.11.2024;20:09:16;19.7;20.1;19.2;0;73.8;644;
1730838259;05.11.2024;20:24:19;19.7;20.1;19.2;0;73.8;601;
1730839162;05.11.2024;20:39:22;19.7;20.1;19.2;0;73.8;684;
1730840065;05.11.2024;20:54:25;19.7;20.1;19.2;0;73.8;706;
1730840968;05.11.2024;21:09:28;19.7;20;19.2;0;73.8;572;
1730841872;05.11.2024;21:24:32;19.7;20;19.1;0;73.8;655;
1730842775;05.11.2024;21:39:35;19.7;20;19.2;0;73.8;666;
1730843678;05.11.2024;21:54:38;19.7;20;19.2;0;73.8;677;
1730844581;05.11.2024;22:09:41;19.7;20;19.1;0;73.8;677;
1730845484;05.11.2024;22:24:44;19.7;20;19.1;0;73.8;666;
1730846388;05.11.2024;22:39:48;19.7;20;19.1;0;73.8;695;
1730847291;05.11.2024;22:54:51;19.7;20;19.1;0;73.8;666;
1730848194;05.11.2024;23:09:54;19.7;20;19.1;0;71.6;655;
1730849097;05.11.2024;23:24:57;19.7;20;19.1;0;71.6;601;
1730850000;05.11.2024;23:40:00;19.7;19.9;19.1;0;76;612;
1730850903;05.11.2024;23:55:03;19.7;19.9;19.1;0;76;695;
1730851806;06.11.2024;00:10:06;19.7;19.9;19.1;0;76;706;
1730852709;06.11.2024;00:25:09;19.7;19.9;19.1;0;76;677;
1730853613;06.11.2024;00:40:13;19.7;19.9;19;0;76;716;
1730854516;06.11.2024;00:55:16;19.6;19.9;19.1;0;73.8;677;
1730855419;06.11.2024;01:10:19;19.6;19.9;19;0;76;684;
1730856322;06.11.2024;01:25:22;19.6;19.9;19;0;76;500;
1730857225;06.11.2024;01:40:25;19.6;19.9;19;0;76;644;
1730858128;06.11.2024;01:55:28;19.6;19.9;19;0;73.8;508;
1730859031;06.11.2024;02:10:31;19.6;19.9;19;0;73.8;706;
1730859934;06.11.2024;02:25:34;19.6;19.8;19;0;76;666;
1730860838;06.11.2024;02:40:38;19.6;19.8;19;0;76;677;
1730861741;06.11.2024;02:55:41;19.6;19.8;19;0;73.8;695;
1730862644;06.11.2024;03:10:44;19.6;19.9;19;0;78.5;727;
1730863547;06.11.2024;03:25:47;19.6;19.8;19.1;0;78.5;623;
1730864450;06.11.2024;03:40:50;19.6;19.9;19.1;0;78.5;666;
1730865353;06.11.2024;03:55:53;19.6;19.9;19.1;0;78.5;655;
1730866257;06.11.2024;04:10:57;19.7;19.9;19.1;0;78.5;684;
1730867160;06.11.2024;04:26:00;19.7;20;19.2;0;78.5;612;
1730868063;06.11.2024;04:41:03;19.7;19.9;19.1;0;78.5;684;
1730868966;06.11.2024;04:56:06;19.7;19.9;19.2;0;78.5;601;
1730869869;06.11.2024;05:11:09;19.7;19.9;19.1;0;76;684;
1730870773;06.11.2024;05:26:13;19.7;19.9;19.1;0;78.5;695;
1730871676;06.11.2024;05:41:16;19.7;19.9;19.1;0;76;684;
1730872579;06.11.2024;05:56:19;19.7;19.9;19.1;0;78.5;655;
1730873482;06.11.2024;06:11:22;19.7;19.9;19.1;0;78.5;666;
1730874385;06.11.2024;06:26:25;19.7;19.8;19.1;0;78.5;706;
1730875289;06.11.2024;06:41:29;19.7;19.8;19.1;0;78.5;612;
1730876192;06.11.2024;06:56:32;19.7;19.8;19.1;0;76;695;
1730877095;06.11.2024;07:11:35;19.7;19.8;19.1;0;78.5;716;
1730877998;06.11.2024;07:26:38;19.7;19.8;19.1;0;76;634;
1730878901;06.11.2024;07:41:41;19.7;19.8;19.1;0;76;666;
1730879804;06.11.2024;07:56:44;19.7;19.8;19.1;0;78.5;684;
1730880708;06.11.2024;08:11:48;19.6;19.8;19.1;0;76;644;
1730881611;06.11.2024;08:26:51;19.7;19.9;19.1;0;78.5;716;
1730882514;06.11.2024;08:41:54;19.6;19.8;19.1;0;78.5;684;
1730883417;06.11.2024;08:56:57;19.6;19.8;19;0;76;695;
1730884320;06.11.2024;09:12:00;19.6;19.8;19.1;0;78.5;695;
1730885223;06.11.2024;09:27:03;19.6;19.8;19;0;76;677;
1730886126;06.11.2024;09:42:06;19.6;19.8;19;0;78.5;666;
1730887030;06.11.2024;09:57:10;19.6;19.8;19.1;0;76;655;
1730887933;06.11.2024;10:12:13;19.6;19.8;19;0;78.5;695;
1730888836;06.11.2024;10:27:16;19.6;20;19.1;0;78.5;655;
1730889739;06.11.2024;10:42:19;19.6;20;19;0;78.5;655;
1730890642;06.11.2024;10:57:22;19.6;20;19;0;76;677;
1730891545;06.11.2024;11:12:25;19.6;19.9;19.1;0;76;706;
1730892448;06.11.2024;11:27:28;19.6;19.9;19;0;78.5;655;
1730893352;06.11.2024;11:42:32;19.6;19.9;19.1;0;78.5;684;
1730894255;06.11.2024;11:57:35;19.6;19.9;19;0;78.5;677;
1730895158;06.11.2024;12:12:38;19.6;19.8;19;0;78.5;684;
1730896061;06.11.2024;12:27:41;19.6;19.8;19;0;78.5;695;
1730896964;06.11.2024;12:42:44;19.6;19.8;19;0;78.5;644;
1730897867;06.11.2024;12:57:47;19.6;19.8;19.1;0;78.5;655;
1730898770;06.11.2024;13:12:50;19.6;19.8;19;0;78.5;518;
1730899674;06.11.2024;13:27:54;19.6;19.8;19;0;76;644;
1730900577;06.11.2024;13:42:57;19.6;19.8;19;0;78.5;677;
1730901480;06.11.2024;13:58:00;19.6;19.8;19.1;0;78.5;655;
1730902383;06.11.2024;14:13:03;19.6;19.8;19;0;76;716;
1730903286;06.11.2024;14:28:06;19.6;19.8;19.1;0;78.5;634;
1730904189;06.11.2024;14:43:09;19.6;19.8;19.1;0;78.5;644;
1730905092;06.11.2024;14:58:12;19.7;19.8;19.1;0;78.5;677;
1730905996;06.11.2024;15:13:16;19.7;19.8;19.1;0;78.5;655;
1730906899;06.11.2024;15:28:19;19.7;19.8;19.1;0;76;612;
1730907802;06.11.2024;15:43:22;19.7;19.8;19.2;0;78.5;655;
1730908705;06.11.2024;15:58:25;19.6;19.8;19.3;0;78.5;684;
1730909608;06.11.2024;16:13:28;19.7;19.8;19.3;0;76;644;
1730910511;06.11.2024;16:28:31;19.7;19.7;19.2;0;78.5;738;
1730911415;06.11.2024;16:43:35;19.7;19.6;19.2;0;78.5;655;
1730912318;06.11.2024;16:58:38;19.7;19.6;19.2;0;80.6;655;
1730913221;06.11.2024;17:13:41;19.7;19.6;19.1;0;78.5;655;
1730914124;06.11.2024;17:28:44;19.7;19.6;19.1;0;78.5;644;
1730915027;06.11.2024;17:43:47;19.7;19.6;19.1;0;78.5;695;
1730915930;06.11.2024;17:58:50;19.7;19.6;19.1;0;78.5;666;
1730916834;06.11.2024;18:13:54;19.7;19.7;19.1;0;78.5;677;
1730917737;06.11.2024;18:28:57;19.7;19.6;19.1;0;78.5;706;
1730918640;06.11.2024;18:44:00;19.7;19.6;19.1;0;73.8;684;
1730919543;06.11.2024;18:59:03;19.6;19.6;19;0;71.6;677;
1730920446;06.11.2024;19:14:06;19.6;19.6;19;0;73.8;655;
1730921349;06.11.2024;19:29:09;19.6;19.6;19;0;71.6;706;
1730922252;06.11.2024;19:44:12;19.6;19.6;19;0;71.6;677;
1730923155;06.11.2024;19:59:15;19.5;19.6;19;0;71.6;684;
1730924058;06.11.2024;20:14:18;19.5;19.6;19;0;71.6;706;
1730924962;06.11.2024;20:29:22;19.4;19.5;18.9;0;71.6;706;
1730925865;06.11.2024;20:44:25;19.4;19.5;18.9;0;73.8;684;
1730926768;06.11.2024;20:59:28;19.4;19.5;18.9;0;73.8;695;
1730927671;06.11.2024;21:14:31;19.4;19.5;18.9;0;73.8;684;
1730928574;06.11.2024;21:29:34;19.3;19.5;18.9;0;73.8;655;
1730929477;06.11.2024;21:44:37;19.3;19.8;18.9;0;73.8;677;
1730930380;06.11.2024;21:59:40;19.3;19.8;18.9;0;73.8;677;
1730931283;06.11.2024;22:14:43;19.3;19.7;18.9;0;73.8;716;
1730932186;06.11.2024;22:29:46;19.3;19.7;18.9;0;73.8;684;
1730933090;06.11.2024;22:44:50;19.2;19.6;18.9;0;76;684;
1730933993;06.11.2024;22:59:53;19.2;19.6;18.9;0;73.8;677;
1730934896;06.11.2024;23:14:56;19.2;19.6;18.9;0;76;666;
1730935799;06.11.2024;23:29:59;19.2;19.5;18.8;0;76;695;
1730936702;06.11.2024;23:45:02;19.2;19.5;18.8;0;73.8;684;
1730937605;07.11.2024;00:00:05;19.2;19.5;18.8;0;76;677;
1730938509;07.11.2024;00:15:09;19.3;19.4;18.8;0;76;666;
1730939412;07.11.2024;00:30:12;19.3;19.4;18.8;0;73.8;684;
1730940315;07.11.2024;00:45:15;19.3;19.4;18.8;0;73.8;716;
1730941218;07.11.2024;01:00:18;19.3;19.4;18.8;0;73.8;666;
1730942121;07.11.2024;01:15:21;19.3;19.4;18.8;0;76;727;
1730943024;07.11.2024;01:30:24;19.3;19.4;18.8;0;73.8;706;
1730943927;07.11.2024;01:45:27;19.4;19.4;18.8;0;73.8;644;
1730944831;07.11.2024;02:00:31;19.4;19.4;18.8;0;73.8;666;
1730945734;07.11.2024;02:15:34;19.4;19.4;18.8;0;76;612;
1730946637;07.11.2024;02:30:37;19.4;19.4;18.8;0;76;601;
1730947540;07.11.2024;02:45:40;19.4;19.4;18.8;0;76;684;
1730948443;07.11.2024;03:00:43;19.4;19.4;18.8;0;73.8;666;
1730949347;07.11.2024;03:15:47;19.4;19.4;18.8;0;78.5;666;
1730950250;07.11.2024;03:30:50;19.4;19.4;18.9;0;80.6;644;
1730951153;07.11.2024;03:45:53;19.4;19.5;18.9;0;76;583;
1730952056;07.11.2024;04:00:56;19.4;19.5;19;0;76;612;
1730952959;07.11.2024;04:15:59;19.4;19.6;19;0;78.5;666;
1730953862;07.11.2024;04:31:02;19.5;19.6;19;0;76;551;
1730954765;07.11.2024;04:46:05;19.5;19.6;19;0;76;695;
1730955669;07.11.2024;05:01:09;19.5;19.6;19.1;0;76;677;
1730956572;07.11.2024;05:16:12;19.5;19.6;19.1;0;76;677;
1730957475;07.11.2024;05:31:15;19.5;19.6;19.1;0;78.5;695;
1730958378;07.11.2024;05:46:18;19.5;19.6;19.1;0;78.5;612;
1730959281;07.11.2024;06:01:21;19.5;19.6;19.2;0;76;583;
1730960184;07.11.2024;06:16:24;19.5;19.6;19.1;0;73.8;706;
1730961087;07.11.2024;06:31:27;19.4;19.6;19.1;0;76;623;
1730961990;07.11.2024;06:46:30;19.4;19.6;19;0;76;644;
1730962894;07.11.2024;07:01:34;19.4;19.6;19;0;76;695;
1730963797;07.11.2024;07:16:37;19.4;19.6;19;0;78.5;612;
1730964700;07.11.2024;07:31:40;19.4;19.6;19;0;76;634;
1730965603;07.11.2024;07:46:43;19.4;19.7;19;0;76;655;
1730966506;07.11.2024;08:01:46;19.4;19.6;18.9;0;76;695;
1730967410;07.11.2024;08:16:50;19.4;19.6;18.9;0;76;706;
1730968313;07.11.2024;08:31:53;19.4;19.5;18.9;0;76;644;
1730969216;07.11.2024;08:46:56;19.4;19.5;18.9;0;76;695;
1730970119;07.11.2024;09:01:59;19.4;19.5;18.9;0;78.5;716;
1730971022;07.11.2024;09:17:02;19.4;19.5;19;0;76;601;
1730971925;07.11.2024;09:32:05;19.4;19.5;19;0;73.8;695;
1730972828;07.11.2024;09:47:08;19.4;19.5;19;0;76;677;
1730973732;07.11.2024;10:02:12;19.4;19.5;19;0;73.8;666;
1730974635;07.11.2024;10:17:15;19.5;19.5;19;0;76;695;
1730975538;07.11.2024;10:32:18;19.5;19.5;19.1;0;76;695;
1730976441;07.11.2024;10:47:21;19.5;19.5;19.1;0;76;695;
1730977344;07.11.2024;11:02:24;19.5;19.5;19.1;0;76;684;
1730978247;07.11.2024;11:17:27;19.5;19.5;19.1;0;78.5;644;
1730979151;07.11.2024;11:32:31;19.5;19.5;19.1;0;76;601;
1730980054;07.11.2024;11:47:34;19.5;19.5;19.1;0;76;644;
1730980957;07.11.2024;12:02:37;19.5;19.5;19;0;76;716;
1730981860;07.11.2024;12:17:40;19.5;19.5;19;0;76;634;
1730982763;07.11.2024;12:32:43;19.5;19.5;19;0;76;634;
1730983666;07.11.2024;12:47:46;19.5;19.5;19;0;76;644;
1730984570;07.11.2024;13:02:50;19.5;19.5;19;0;76;695;
1730985473;07.11.2024;13:17:53;19.5;19.6;19;0;73.8;623;
1730986376;07.11.2024;13:32:56;19.5;19.7;19;0;76;666;
1730987279;07.11.2024;13:47:59;19.5;19.8;19;0;76;677;
1730988182;07.11.2024;14:03:02;19.5;19.9;19;0;76;695;
1730989085;07.11.2024;14:18:05;19.5;20;19;0;76;727;
1730989989;07.11.2024;14:33:09;19.5;19.9;19.1;0;76;562;
1730990892;07.11.2024;14:48:12;19.5;19.7;19.2;0;76;695;
1730991795;07.11.2024;15:03:15;19.5;19.7;19.2;0;76;612;
1730992698;07.11.2024;15:18:18;19.5;19.6;19.2;0;76;540;
1730993601;07.11.2024;15:33:21;19.5;19.7;19.2;0;76;572;
1730994504;07.11.2024;15:48:24;19.5;19.7;19.3;0;76;666;
1730995407;07.11.2024;16:03:27;19.5;19.8;19.3;0;76;623;
1730996311;07.11.2024;16:18:31;19.5;19.9;19.4;0;76;634;
1730997214;07.11.2024;16:33:34;19.5;19.9;19.5;0;76;677;
1730998117;07.11.2024;16:48:37;19.5;20;19.4;0;76;655;
1730999020;07.11.2024;17:03:40;19.5;20.1;19.5;0;76;677;
1730999923;07.11.2024;17:18:43;19.5;20.1;19.5;0;76;716;
1731000826;07.11.2024;17:33:46;19.5;20.1;19.4;0;76;623;
1731001730;07.11.2024;17:48:50;19.5;20.1;19.4;0;76;583;
1731002633;07.11.2024;18:03:53;19.5;20.3;19.4;0;76;666;
1731003536;07.11.2024;18:18:56;19.5;20.3;19.3;0;76;684;
1731004439;07.11.2024;18:33:59;19.5;20.2;19.3;0;76;655;
1731005342;07.11.2024;18:49:02;19.1;20.2;19.2;0;71.6;666;
1731006245;07.11.2024;19:04:05;18.4;20.2;19.2;0;76;727;
1731007148;07.11.2024;19:19:08;18.3;20.2;19.1;0;76;684;
1731008052;07.11.2024;19:34:12;18.3;20.2;19.1;0;76;695;
1731008955;07.11.2024;19:49:15;18;20.2;19.1;0;73.8;677;
1731009858;07.11.2024;20:04:18;17.9;20.2;19;0;73.8;677;
1731010761;07.11.2024;20:19:21;17.8;20.1;19;0;73.8;684;
1731011664;07.11.2024;20:34:24;17.8;20;19;0;73.8;695;
1731012567;07.11.2024;20:49:27;17.7;19.9;19;0;73.8;677;
1731013471;07.11.2024;21:04:31;17.7;19.8;19;0;73.8;738;
1731014374;07.11.2024;21:19:34;17.6;19.8;18.9;0;71.6;623;
1731015277;07.11.2024;21:34:37;17.6;19.8;18.9;0;73.8;601;
1731016180;07.11.2024;21:49:40;17.4;19.7;18.9;0;71.6;644;
1731017083;07.11.2024;22:04:43;18.1;19.7;18.9;0;71.6;695;
1731017987;07.11.2024;22:19:47;18.3;19.7;18.9;0;73.8;551;
1731018890;07.11.2024;22:34:50;18.5;19.6;18.8;0;73.8;716;
1731019793;07.11.2024;22:49:53;18.6;19.7;18.8;0;73.8;634;
1731020696;07.11.2024;23:04:56;18.7;19.6;18.8;0;71.6;706;
1731021599;07.11.2024;23:19:59;18.7;19.6;18.8;0;71.6;612;
1731022502;07.11.2024;23:35:02;18.8;19.6;18.8;0;71.6;677;
1731023406;07.11.2024;23:50:06;18.8;19.6;18.8;0;73.8;655;
1731024309;08.11.2024;00:05:09;18.8;19.5;18.8;0;73.8;695;
1731025212;08.11.2024;00:20:12;18.9;19.5;18.8;0;73.8;684;
1731026115;08.11.2024;00:35:15;18.9;19.5;18.8;0;73.8;677;
1731027018;08.11.2024;00:50:18;18.9;19.5;18.8;0;73.8;655;
1731027921;08.11.2024;01:05:21;18.9;19.5;18.7;0;73.8;677;
1731028824;08.11.2024;01:20:24;18.9;19.5;18.8;0;73.8;612;
1731029728;08.11.2024;01:35:28;19;19.5;18.7;0;73.8;666;
1731030631;08.11.2024;01:50:31;19;19.5;18.7;0;73.8;695;
1731031534;08.11.2024;02:05:34;19;19.5;18.7;0;71.6;634;
1731032437;08.11.2024;02:20:37;19;19.5;18.7;0;71.6;677;
1731033340;08.11.2024;02:35:40;19;19.4;18.7;0;73.8;666;
1731034244;08.11.2024;02:50:44;19;19.4;18.7;0;73.8;601;
1731035147;08.11.2024;03:05:47;19;19.4;18.7;0;76;677;
1731036050;08.11.2024;03:20:50;19.1;19.4;18.7;0;78.5;666;
1731036953;08.11.2024;03:35:53;19.1;19.4;18.8;0;78.5;706;
1731037856;08.11.2024;03:50:56;19.1;19.4;18.9;0;78.5;634;
1731038759;08.11.2024;04:05:59;19.2;19.5;19;0;78.5;508;
1731039663;08.11.2024;04:21:03;19.2;19.5;19.1;0;78.5;677;
1731040566;08.11.2024;04:36:06;19.2;19.5;19.1;0;78.5;684;
1731041469;08.11.2024;04:51:09;19.2;19.5;19.2;0;76;677;
1731042372;08.11.2024;05:06:12;19.1;19.5;19.2;0;76;644;
1731043275;08.11.2024;05:21:15;19.2;19.5;19.2;0;78.5;644;
1731044178;08.11.2024;05:36:18;19.2;19.5;19.3;0;78.5;677;
1731045081;08.11.2024;05:51:21;19.2;19.5;19.3;0;78.5;644;
1731045984;08.11.2024;06:06:24;19.2;19.5;19.3;0;78.5;684;
1731046887;08.11.2024;06:21:27;19.3;19.5;19.2;0;78.5;644;
1731047791;08.11.2024;06:36:31;19.2;19.5;19.1;0;76;695;
1731048694;08.11.2024;06:51:34;19.3;19.5;19.1;0;76;644;
1731049597;08.11.2024;07:06:37;19.3;19.5;19.1;0;76;612;
1731050500;08.11.2024;07:21:40;19.3;19.5;19.2;0;76;695;
1731051403;08.11.2024;07:36:43;19.3;19.5;19.2;0;78.5;695;
1731052306;08.11.2024;07:51:46;19.3;19.4;19.1;0;78.5;583;
1731053209;08.11.2024;08:06:49;19.2;19.4;19;0;78.5;677;
1731054112;08.11.2024;08:21:52;19.3;19.5;19;0;78.5;594;
1731055016;08.11.2024;08:36:56;19.2;19.4;18.9;0;78.5;684;
1731055919;08.11.2024;08:51:59;19.2;19.4;18.9;0;76;655;
1731056822;08.11.2024;09:07:02;19.2;19.4;18.9;0;78.5;666;
1731057725;08.11.2024;09:22:05;19.2;19.4;18.9;0;78.5;716;
1731058628;08.11.2024;09:37:08;19.2;19.4;18.9;0;76;677;
1731059531;08.11.2024;09:52:11;19.2;19.4;18.9;0;78.5;677;
1731060434;08.11.2024;10:07:14;19.2;19.4;19;0;78.5;634;
1731061338;08.11.2024;10:22:18;19.2;19.4;18.9;0;78.5;684;
1731062241;08.11.2024;10:37:21;19.2;19.4;19;0;76;666;
1731063144;08.11.2024;10:52:24;19.2;19.4;19;0;76;706;
1731064047;08.11.2024;11:07:27;19.3;19.4;19;0;76;655;
1731064950;08.11.2024;11:22:30;19.3;19.4;19;0;76;706;
1731065853;08.11.2024;11:37:33;19.3;19.4;19;0;78.5;695;
1731066756;08.11.2024;11:52:36;19.3;19.4;19;0;78.5;706;
1731067660;08.11.2024;12:07:40;19.3;19.4;19;0;76;583;
1731068563;08.11.2024;12:22:43;19.3;19.4;19.1;0;78.5;655;
1731069466;08.11.2024;12:37:46;19.3;19.4;19.1;0;78.5;706;
1731070369;08.11.2024;12:52:49;19.3;19.4;19.1;0;76;612;
1731071272;08.11.2024;13:07:52;19.3;19.4;19.3;0;76;706;
1731072175;08.11.2024;13:22:55;19.3;19.5;19.3;0;76;666;
1731073079;08.11.2024;13:37:59;19.3;19.5;19.4;0;76;623;
1731073982;08.11.2024;13:53:02;19.3;19.6;19.4;0;76;655;
1731074885;08.11.2024;14:08:05;19.3;19.6;19.5;0;76;583;
1731075788;08.11.2024;14:23:08;19.3;19.6;19.5;0;73.8;684;
1731076691;08.11.2024;14:38:11;19.3;19.6;19.4;0;76;677;
