#!SbcSavedTrendFile;Version_4;Html5Runtime_V3.0;
#!SBC trends log file generated on: 19.02.2025 15:34:18;
6;
Cpt_Admin	-20	1000000000	255,0,0;
Cpt_CTA	-20	1000000000	0,64,0;
Cpt_Autres Poles	-20	1000000000	0,0,128;
remplissage ef	-20	1000000000	128,0,128;
puisage ef	-20	1000000000	255,255,0;
general ef	-20	1000000000	255,128,128;

#!(s);Date;Time;Cpt_Admin;Cpt_CTA;Cpt_Autres Poles;remplissage ef;puisage ef;general ef;
1733391466;05.12.2024;09:37:46;118.241;206.387;315.947;289.6;9.4;818.4;
1733392367;05.12.2024;09:52:47;118.244;206.393;315.966;289.6;9.4;818.5;
1733393267;05.12.2024;10:07:47;118.248;206.399;315.983;289.6;9.4;818.5;
1733394167;05.12.2024;10:22:47;118.253;206.406;315.999;289.6;9.4;818.5;
1733395068;05.12.2024;10:37:48;118.257;206.411;316.017;289.6;9.4;818.6;
1733395968;05.12.2024;10:52:48;118.262;206.416;316.033;289.6;9.4;818.6;
1733396868;05.12.2024;11:07:48;118.265;206.421;316.048;289.6;9.4;818.7;
1733397769;05.12.2024;11:22:49;118.268;206.426;316.066;289.6;9.4;818.7;
1733398669;05.12.2024;11:37:49;118.271;206.432;316.083;289.6;9.4;818.8;
1733399569;05.12.2024;11:52:49;118.275;206.437;316.101;289.6;9.4;818.8;
1733400469;05.12.2024;12:07:49;118.279;206.442;316.124;289.6;9.4;818.8;
1733401370;05.12.2024;12:22:50;118.284;206.448;316.144;289.6;9.4;818.9;
1733402270;05.12.2024;12:37:50;118.288;206.453;316.161;289.6;9.4;818.9;
1733403170;05.12.2024;12:52:50;118.295;206.458;316.179;289.6;9.4;819;
1733404071;05.12.2024;13:07:51;118.301;206.464;316.197;289.6;9.4;819;
1733404971;05.12.2024;13:22:51;118.305;206.469;316.216;289.6;9.4;819;
1733405871;05.12.2024;13:37:51;118.308;206.474;316.234;289.6;9.4;819.1;
1733406772;05.12.2024;13:52:52;118.312;206.479;316.251;289.6;9.4;819.1;
1733407672;05.12.2024;14:07:52;118.315;206.485;316.268;289.6;9.4;819.1;
1733408572;05.12.2024;14:22:52;118.32;206.49;316.286;289.6;9.4;819.2;
1733409473;05.12.2024;14:37:53;118.324;206.495;316.305;289.6;9.4;819.2;
1733410373;05.12.2024;14:52:53;118.328;206.501;316.323;289.6;9.4;819.3;
1733411273;05.12.2024;15:07:53;118.331;206.506;316.34;289.6;9.4;819.3;
1733412173;05.12.2024;15:22:53;118.334;206.51;316.357;289.6;9.4;819.3;
1733413074;05.12.2024;15:37:54;118.337;206.516;316.373;289.6;9.4;819.3;
1733413974;05.12.2024;15:52:54;118.34;206.521;316.387;289.6;9.4;819.4;
1733414874;05.12.2024;16:07:54;118.343;206.526;316.403;289.6;9.4;819.4;
1733415775;05.12.2024;16:22:55;118.346;206.531;316.418;289.6;9.4;819.4;
1733416675;05.12.2024;16:37:55;118.349;206.536;316.435;289.6;9.4;819.4;
1733417575;05.12.2024;16:52:55;118.352;206.541;316.45;289.6;9.4;819.4;
1733418475;05.12.2024;17:07:55;118.356;206.545;316.467;289.6;9.4;819.4;
1733419376;05.12.2024;17:22:56;118.36;206.55;316.488;289.6;9.4;819.4;
1733420276;05.12.2024;17:37:56;118.365;206.555;316.505;289.6;9.4;819.4;
1733421176;05.12.2024;17:52:56;118.372;206.56;316.523;289.6;9.4;819.4;
1733422077;05.12.2024;18:07:57;118.377;206.565;316.54;289.6;9.4;819.4;
1733422977;05.12.2024;18:22:57;118.381;206.569;316.556;289.6;9.4;819.4;
1733423877;05.12.2024;18:37:57;118.383;206.575;316.571;289.6;9.4;819.4;
1733424778;05.12.2024;18:52:58;118.385;206.578;316.581;289.6;9.4;819.4;
1733425678;05.12.2024;19:07:58;118.386;206.579;316.586;289.6;9.4;819.4;
1733426578;05.12.2024;19:22:58;118.386;206.579;316.589;289.6;9.4;819.4;
1733427479;05.12.2024;19:37:59;118.386;206.579;316.592;289.6;9.4;819.5;
1733428379;05.12.2024;19:52:59;118.387;206.58;316.598;289.6;9.4;819.5;
1733429279;05.12.2024;20:07:59;118.388;206.582;316.607;289.6;9.4;819.5;
1733430179;05.12.2024;20:22:59;118.389;206.586;316.617;289.6;9.4;819.5;
1733431080;05.12.2024;20:38:00;118.391;206.589;316.625;289.6;9.4;819.5;
1733431980;05.12.2024;20:53:00;118.392;206.593;316.632;289.6;9.4;819.5;
1733432880;05.12.2024;21:08:00;118.394;206.597;316.638;289.6;9.4;819.5;
1733433781;05.12.2024;21:23:01;118.395;206.599;316.643;289.6;9.4;819.5;
1733434681;05.12.2024;21:38:01;118.396;206.601;316.649;289.6;9.4;819.5;
1733435581;05.12.2024;21:53:01;118.397;206.604;316.655;289.6;9.4;819.5;
1733436482;05.12.2024;22:08:02;118.399;206.608;316.66;289.6;9.4;819.5;
1733437382;05.12.2024;22:23:02;118.4;206.611;316.666;289.6;9.4;819.5;
1733438282;05.12.2024;22:38:02;118.401;206.613;316.672;289.6;9.4;819.5;
1733439183;05.12.2024;22:53:03;118.402;206.616;316.677;289.6;9.4;819.5;
1733440083;05.12.2024;23:08:03;118.404;206.619;316.683;289.6;9.4;819.5;
1733440983;05.12.2024;23:23:03;118.405;206.622;316.688;289.6;9.4;819.5;
1733441883;05.12.2024;23:38:03;118.406;206.624;316.693;289.6;9.4;819.5;
1733442784;05.12.2024;23:53:04;118.407;206.626;316.699;289.6;9.4;819.5;
1733443684;06.12.2024;00:08:04;118.409;206.63;316.705;289.6;9.4;819.5;
1733444584;06.12.2024;00:23:04;118.41;206.633;316.71;289.6;9.4;819.5;
1733445485;06.12.2024;00:38:05;118.411;206.635;316.716;289.6;9.4;819.5;
1733446385;06.12.2024;00:53:05;118.412;206.636;316.721;289.6;9.4;819.5;
1733447285;06.12.2024;01:08:05;118.413;206.638;316.727;289.6;9.4;819.5;
1733448186;06.12.2024;01:23:06;118.415;206.642;316.732;289.6;9.4;819.5;
1733449086;06.12.2024;01:38:06;118.416;206.645;316.737;289.6;9.4;819.5;
1733449986;06.12.2024;01:53:06;118.417;206.647;316.743;289.6;9.4;819.5;
1733450887;06.12.2024;02:08:07;118.418;206.648;316.748;289.6;9.4;819.5;
1733451787;06.12.2024;02:23:07;118.419;206.652;316.753;289.6;9.4;819.5;
1733452687;06.12.2024;02:38:07;118.421;206.655;316.764;289.6;9.4;819.5;
1733453587;06.12.2024;02:53:07;118.424;206.658;316.775;289.6;9.4;819.5;
1733454488;06.12.2024;03:08:08;118.434;206.661;316.801;289.6;9.4;819.5;
1733455388;06.12.2024;03:23:08;118.44;206.664;316.822;289.6;9.4;819.5;
1733456288;06.12.2024;03:38:08;118.445;206.668;316.837;289.6;9.4;819.5;
1733457189;06.12.2024;03:53:09;118.45;206.671;316.852;289.6;9.4;819.5;
1733458089;06.12.2024;04:08:09;118.454;206.675;316.866;289.6;9.4;819.5;
1733458989;06.12.2024;04:23:09;118.459;206.678;316.88;289.6;9.4;819.5;
1733459890;06.12.2024;04:38:10;118.463;206.682;316.893;289.6;9.4;819.5;
1733460790;06.12.2024;04:53:10;118.468;206.686;316.907;289.6;9.4;819.5;
1733461690;06.12.2024;05:08:10;118.473;206.693;316.925;289.6;9.4;819.5;
1733462591;06.12.2024;05:23:11;118.48;206.703;316.947;289.6;9.4;819.5;
1733463491;06.12.2024;05:38:11;118.486;206.707;316.967;289.6;9.4;819.5;
1733464391;06.12.2024;05:53:11;118.491;206.711;316.983;289.6;9.4;819.6;
1733465291;06.12.2024;06:08:11;118.496;206.715;316.998;289.6;9.4;819.6;
1733466192;06.12.2024;06:23:12;118.5;206.719;317.013;289.6;9.4;819.6;
1733467092;06.12.2024;06:38:12;118.504;206.723;317.028;289.6;9.4;819.7;
1733467992;06.12.2024;06:53:12;118.507;206.726;317.044;289.6;9.4;819.8;
1733468893;06.12.2024;07:08:13;118.51;206.73;317.06;289.6;9.4;819.8;
1733469793;06.12.2024;07:23:13;118.514;206.734;317.078;289.6;9.4;819.8;
1733470693;06.12.2024;07:38:13;118.517;206.738;317.101;289.6;9.4;819.8;
1733471594;06.12.2024;07:53:14;118.52;206.743;317.123;289.6;9.4;819.8;
1733472494;06.12.2024;08:08:14;118.524;206.747;317.142;289.6;9.4;819.8;
1733473394;06.12.2024;08:23:14;118.529;206.751;317.16;289.6;9.4;819.9;
1733474294;06.12.2024;08:38:14;118.534;206.756;317.177;289.6;9.4;819.9;
1733475195;06.12.2024;08:53:15;118.537;206.76;317.194;289.6;9.4;819.9;
1733476095;06.12.2024;09:08:15;118.54;206.764;317.21;289.6;9.4;819.9;
1733476995;06.12.2024;09:23:15;118.543;206.769;317.225;289.6;9.4;819.9;
1733477896;06.12.2024;09:38:16;118.545;206.773;317.24;289.6;9.4;819.9;
1733478796;06.12.2024;09:53:16;118.547;206.777;317.251;289.6;9.4;819.9;
1733479696;06.12.2024;10:08:16;118.548;206.781;317.261;289.6;9.4;820;
1733480597;06.12.2024;10:23:17;118.55;206.785;317.269;289.6;9.4;820;
1733481497;06.12.2024;10:38:17;118.552;206.789;317.283;289.6;9.4;820;
1733482397;06.12.2024;10:53:17;118.554;206.793;317.296;289.6;9.4;820;
1733483298;06.12.2024;11:08:18;118.555;206.797;317.306;289.6;9.4;820;
1733484198;06.12.2024;11:23:18;118.557;206.8;317.316;289.6;9.4;820;
1733485098;06.12.2024;11:38:18;118.559;206.804;317.326;289.6;9.4;820;
1733485998;06.12.2024;11:53:18;118.561;206.808;317.336;289.6;9.4;820.1;
1733486899;06.12.2024;12:08:19;118.562;206.811;317.346;289.6;9.4;820.1;
1733487799;06.12.2024;12:23:19;118.564;206.815;317.356;289.6;9.4;820.1;
1733488699;06.12.2024;12:38:19;118.566;206.818;317.367;289.6;9.4;820.2;
1733489600;06.12.2024;12:53:20;118.568;206.822;317.377;289.6;9.4;820.2;
1733490500;06.12.2024;13:08:20;118.57;206.826;317.386;289.6;9.4;820.3;
1733491400;06.12.2024;13:23:20;118.572;206.829;317.396;289.6;9.4;820.3;
1733492301;06.12.2024;13:38:21;118.574;206.833;317.406;289.6;9.4;820.3;
1733493201;06.12.2024;13:53:21;118.575;206.836;317.415;289.6;9.4;820.4;
1733494101;06.12.2024;14:08:21;118.577;206.839;317.427;289.6;9.4;820.4;
1733495001;06.12.2024;14:23:21;118.579;206.843;317.44;289.6;9.4;820.4;
1733495902;06.12.2024;14:38:22;118.581;206.847;317.451;289.6;9.4;820.4;
1733496802;06.12.2024;14:53:22;118.583;206.85;317.461;289.6;9.4;820.5;
1733497702;06.12.2024;15:08:22;118.585;206.853;317.471;289.6;9.4;820.5;
1733498603;06.12.2024;15:23:23;118.587;206.857;317.481;289.6;9.4;820.6;
1733499503;06.12.2024;15:38:23;118.589;206.861;317.491;289.6;9.4;820.6;
1733500403;06.12.2024;15:53:23;118.591;206.864;317.501;289.6;9.4;820.6;
1733501304;06.12.2024;16:08:24;118.593;206.868;317.514;289.6;9.4;820.6;
1733502204;06.12.2024;16:23:24;118.595;206.872;317.528;289.6;9.4;820.7;
1733503104;06.12.2024;16:38:24;118.598;206.876;317.541;289.6;9.4;820.7;
1733504004;06.12.2024;16:53:24;118.6;206.88;317.552;289.6;9.4;820.7;
1733504905;06.12.2024;17:08:25;118.602;206.884;317.561;289.6;9.4;820.7;
1733505805;06.12.2024;17:23:25;118.607;206.888;317.57;289.6;9.4;820.7;
1733506705;06.12.2024;17:38:25;118.61;206.893;317.579;289.6;9.4;820.8;
1733507606;06.12.2024;17:53:26;118.613;206.897;317.589;289.6;9.4;820.8;
1733508506;06.12.2024;18:08:26;118.616;206.901;317.6;289.6;9.4;820.8;
1733509406;06.12.2024;18:23:26;118.618;206.906;317.61;289.6;9.4;820.8;
1733510306;06.12.2024;18:38:26;118.62;206.909;317.619;289.6;9.4;820.8;
1733511207;06.12.2024;18:53:27;118.622;206.911;317.626;289.6;9.4;820.8;
1733512107;06.12.2024;19:08:27;118.623;206.912;317.629;289.6;9.4;820.8;
1733513007;06.12.2024;19:23:27;118.623;206.912;317.63;289.6;9.4;820.8;
1733513908;06.12.2024;19:38:28;118.623;206.912;317.633;289.6;9.4;820.8;
1733514808;06.12.2024;19:53:28;118.623;206.913;317.636;289.6;9.4;820.8;
1733515708;06.12.2024;20:08:28;118.624;206.914;317.641;289.6;9.4;820.8;
1733516609;06.12.2024;20:23:29;118.626;206.918;317.645;289.6;9.4;820.8;
1733517509;06.12.2024;20:38:29;118.627;206.922;317.653;289.6;9.4;820.8;
1733518409;06.12.2024;20:53:29;118.629;206.926;317.659;289.6;9.4;820.8;
1733519310;06.12.2024;21:08:30;118.63;206.928;317.663;289.6;9.4;820.8;
1733520210;06.12.2024;21:23:30;118.631;206.93;317.667;289.6;9.4;820.8;
1733521110;06.12.2024;21:38:30;118.633;206.934;317.671;289.6;9.4;820.8;
1733522011;06.12.2024;21:53:31;118.634;206.937;317.675;289.6;9.4;820.8;
1733522911;06.12.2024;22:08:31;118.635;206.941;317.679;289.6;9.4;820.8;
1733523811;06.12.2024;22:23:31;118.637;206.943;317.683;289.6;9.4;820.8;
1733524712;06.12.2024;22:38:32;118.638;206.946;317.687;289.6;9.4;820.8;
1733525612;06.12.2024;22:53:32;118.639;206.95;317.693;289.6;9.4;820.8;
1733526512;06.12.2024;23:08:32;118.641;206.955;317.7;289.6;9.4;820.8;
1733527412;06.12.2024;23:23:32;118.642;206.957;317.704;289.6;9.4;820.8;
1733528313;06.12.2024;23:38:33;118.643;206.959;317.708;289.6;9.4;820.8;
1733529213;06.12.2024;23:53:33;118.645;206.963;317.712;289.6;9.4;820.8;
1733530113;07.12.2024;00:08:33;118.646;206.967;317.716;289.6;9.4;820.8;
1733531014;07.12.2024;00:23:34;118.647;206.97;317.72;289.6;9.4;820.8;
1733531914;07.12.2024;00:38:34;118.649;206.972;317.723;289.6;9.4;820.8;
1733532814;07.12.2024;00:53:34;118.65;206.975;317.73;289.6;9.4;820.8;
1733533715;07.12.2024;01:08:35;118.651;206.979;317.737;289.6;9.4;820.8;
1733534615;07.12.2024;01:23:35;118.652;206.983;317.742;289.6;9.4;820.8;
1733535515;07.12.2024;01:38:35;118.654;206.985;317.746;289.6;9.4;820.8;
1733536415;07.12.2024;01:53:35;118.655;206.987;317.75;289.6;9.4;820.8;
1733537316;07.12.2024;02:08:36;118.656;206.991;317.754;289.6;9.4;820.8;
1733538216;07.12.2024;02:23:36;118.657;206.995;317.758;289.6;9.4;820.8;
1733539116;07.12.2024;02:38:36;118.659;206.998;317.761;289.6;9.4;820.8;
1733540017;07.12.2024;02:53:37;118.66;207;317.766;289.6;9.4;820.8;
1733540917;07.12.2024;03:08:37;118.661;207.003;317.775;289.6;9.4;820.8;
1733541817;07.12.2024;03:23:37;118.662;207.007;317.78;289.6;9.4;820.8;
1733542718;07.12.2024;03:38:38;118.664;207.01;317.785;289.6;9.4;820.8;
1733543618;07.12.2024;03:53:38;118.665;207.013;317.789;289.6;9.4;820.8;
1733544518;07.12.2024;04:08:38;118.667;207.016;317.793;289.6;9.4;820.8;
1733545419;07.12.2024;04:23:39;118.668;207.019;317.797;289.6;9.4;820.8;
1733546319;07.12.2024;04:38:39;118.669;207.023;317.802;289.6;9.4;820.8;
1733547219;07.12.2024;04:53:39;118.67;207.026;317.807;289.6;9.4;820.8;
1733548120;07.12.2024;05:08:40;118.672;207.031;317.813;289.6;9.4;820.8;
1733549020;07.12.2024;05:23:40;118.676;207.041;317.823;289.6;9.4;820.8;
1733549920;07.12.2024;05:38:40;118.678;207.046;317.83;289.6;9.4;820.8;
1733550820;07.12.2024;05:53:40;118.68;207.048;317.835;289.6;9.4;820.8;
1733551721;07.12.2024;06:08:41;118.681;207.05;317.84;289.6;9.4;820.8;
1733552621;07.12.2024;06:23:41;118.683;207.054;317.848;289.6;9.4;820.8;
1733553521;07.12.2024;06:38:41;118.685;207.059;317.855;289.6;9.4;820.8;
1733554422;07.12.2024;06:53:42;118.686;207.061;317.859;289.6;9.4;820.8;
1733555322;07.12.2024;07:08:42;118.688;207.063;317.864;289.6;9.4;820.8;
1733556222;07.12.2024;07:23:42;118.689;207.067;317.868;289.6;9.4;820.8;
1733557123;07.12.2024;07:38:43;118.69;207.07;317.874;289.6;9.4;820.8;
1733558023;07.12.2024;07:53:43;118.692;207.073;317.878;289.6;9.4;820.8;
1733558923;07.12.2024;08:08:43;118.693;207.076;317.883;289.6;9.4;820.8;
1733559824;07.12.2024;08:23:44;118.695;207.08;317.889;289.6;9.4;820.8;
1733560724;07.12.2024;08:38:44;118.697;207.085;317.894;289.6;9.4;820.8;
1733561624;07.12.2024;08:53:44;118.698;207.087;317.898;289.6;9.4;820.8;
1733562524;07.12.2024;09:08:44;118.7;207.089;317.903;289.6;9.4;820.8;
1733563425;07.12.2024;09:23:45;118.701;207.091;317.91;289.6;9.4;820.8;
1733564325;07.12.2024;09:38:45;118.703;207.096;317.919;289.6;9.4;820.8;
1733565225;07.12.2024;09:53:45;118.704;207.1;317.924;289.6;9.4;820.8;
1733566126;07.12.2024;10:08:46;118.706;207.102;317.932;289.6;9.4;820.8;
1733567026;07.12.2024;10:23:46;118.708;207.104;317.941;289.6;9.4;820.8;
1733567926;07.12.2024;10:38:46;118.71;207.107;317.946;289.6;9.4;820.8;
1733568827;07.12.2024;10:53:47;118.712;207.112;317.951;289.6;9.4;820.8;
1733569727;07.12.2024;11:08:47;118.713;207.116;317.956;289.6;9.4;820.8;
1733570627;07.12.2024;11:23:47;118.715;207.118;317.96;289.6;9.4;820.8;
1733571528;07.12.2024;11:38:48;118.717;207.12;317.966;289.6;9.4;820.8;
1733572428;07.12.2024;11:53:48;118.718;207.124;317.972;289.6;9.4;820.8;
1733573328;07.12.2024;12:08:48;118.72;207.129;317.978;289.6;9.4;820.8;
1733574228;07.12.2024;12:23:48;118.721;207.131;317.983;289.6;9.4;820.8;
1733575129;07.12.2024;12:38:49;118.722;207.133;317.987;289.6;9.4;820.8;
1733576029;07.12.2024;12:53:49;118.723;207.136;317.991;289.6;9.4;820.8;
1733576929;07.12.2024;13:08:49;118.724;207.14;317.995;289.6;9.4;820.8;
1733577830;07.12.2024;13:23:50;118.725;207.143;318;289.6;9.4;820.8;
1733578730;07.12.2024;13:38:50;118.726;207.145;318.004;289.6;9.4;820.8;
1733579630;07.12.2024;13:53:50;118.728;207.148;318.009;289.6;9.4;820.8;
1733580530;07.12.2024;14:08:50;118.729;207.153;318.015;289.6;9.4;820.8;
1733581431;07.12.2024;14:23:51;118.73;207.157;318.022;289.6;9.4;820.8;
1733582331;07.12.2024;14:38:51;118.732;207.16;318.028;289.6;9.4;820.8;
1733583231;07.12.2024;14:53:51;118.733;207.162;318.032;289.6;9.4;820.8;
1733584132;07.12.2024;15:08:52;118.734;207.165;318.036;289.6;9.4;820.8;
1733585032;07.12.2024;15:23:52;118.736;207.17;318.041;289.6;9.4;820.8;
1733585932;07.12.2024;15:38:52;118.737;207.173;318.045;289.6;9.4;820.8;
1733586833;07.12.2024;15:53:53;118.739;207.175;318.05;289.6;9.4;820.8;
1733587733;07.12.2024;16:08:53;118.74;207.179;318.055;289.6;9.4;820.8;
1733588633;07.12.2024;16:23:53;118.742;207.183;318.06;289.6;9.4;820.8;
1733589533;07.12.2024;16:38:53;118.743;207.186;318.068;289.6;9.4;820.8;
1733590434;07.12.2024;16:53:54;118.745;207.189;318.075;289.6;9.4;820.8;
1733591334;07.12.2024;17:08:54;118.747;207.192;318.08;289.6;9.4;820.8;
1733592234;07.12.2024;17:23:54;118.748;207.196;318.084;289.6;9.4;820.8;
1733593135;07.12.2024;17:38:55;118.75;207.201;318.089;289.6;9.4;820.8;
1733594035;07.12.2024;17:53:55;118.752;207.204;318.094;289.6;9.4;820.8;
1733594935;07.12.2024;18:08:55;118.753;207.206;318.099;289.6;9.4;820.8;
1733595836;07.12.2024;18:23:56;118.755;207.21;318.106;289.6;9.4;820.8;
1733596736;07.12.2024;18:38:56;118.756;207.215;318.117;289.6;9.4;820.8;
1733597636;07.12.2024;18:53:56;118.759;207.219;318.124;289.6;9.4;820.8;
1733598537;07.12.2024;19:08:57;118.761;207.22;318.128;289.6;9.4;820.8;
1733599437;07.12.2024;19:23:57;118.762;207.22;318.132;289.6;9.4;820.8;
1733600337;07.12.2024;19:38:57;118.762;207.221;318.142;289.6;9.4;820.8;
1733601237;07.12.2024;19:53:57;118.764;207.223;318.15;289.6;9.4;820.8;
1733602138;07.12.2024;20:08:58;118.766;207.228;318.158;289.6;9.4;820.8;
1733603038;07.12.2024;20:23:58;118.768;207.232;318.165;289.6;9.4;820.8;
1733603938;07.12.2024;20:38:58;118.77;207.236;318.176;289.6;9.4;820.8;
1733604839;07.12.2024;20:53:59;118.771;207.242;318.185;289.6;9.4;820.8;
1733605739;07.12.2024;21:08:59;118.773;207.245;318.192;289.6;9.4;820.8;
1733606639;07.12.2024;21:23:59;118.774;207.247;318.199;289.6;9.4;820.8;
1733607540;07.12.2024;21:39:00;118.775;207.251;318.204;289.6;9.4;820.8;
1733608440;07.12.2024;21:54:00;118.776;207.256;318.209;289.6;9.4;820.8;
1733609340;07.12.2024;22:09:00;118.778;207.26;318.214;289.6;9.4;820.8;
1733610241;07.12.2024;22:24:01;118.779;207.263;318.219;289.6;9.4;820.8;
1733611141;07.12.2024;22:39:01;118.781;207.266;318.227;289.6;9.4;820.8;
1733612041;07.12.2024;22:54:01;118.782;207.27;318.234;289.6;9.4;820.8;
1733612941;07.12.2024;23:09:01;118.783;207.275;318.238;289.6;9.4;820.8;
1733613842;07.12.2024;23:24:02;118.785;207.278;318.242;289.6;9.4;820.8;
1733614742;07.12.2024;23:39:02;118.786;207.281;318.247;289.6;9.4;820.8;
1733615642;07.12.2024;23:54:02;118.787;207.284;318.252;289.6;9.4;820.8;
1733616543;08.12.2024;00:09:03;118.789;207.29;318.258;289.6;9.4;820.8;
1733617443;08.12.2024;00:24:03;118.791;207.293;318.265;289.6;9.4;820.8;
1733618343;08.12.2024;00:39:03;118.793;207.295;318.278;289.6;9.4;820.8;
1733619244;08.12.2024;00:54:04;118.795;207.299;318.29;289.6;9.4;820.8;
1733620144;08.12.2024;01:09:04;118.797;207.304;318.299;289.6;9.4;820.8;
1733621044;08.12.2024;01:24:04;118.799;207.307;318.306;289.6;9.4;820.8;
1733621944;08.12.2024;01:39:04;118.801;207.31;318.314;289.6;9.4;820.8;
1733622845;08.12.2024;01:54:05;118.803;207.313;318.321;289.6;9.4;820.8;
1733623745;08.12.2024;02:09:05;118.804;207.318;318.329;289.6;9.4;820.8;
1733624645;08.12.2024;02:24:05;118.805;207.323;318.337;289.6;9.4;820.8;
1733625546;08.12.2024;02:39:06;118.807;207.325;318.344;289.6;9.4;820.8;
1733626446;08.12.2024;02:54:06;118.808;207.328;318.353;289.6;9.4;820.8;
1733627346;08.12.2024;03:09:06;118.809;207.332;318.366;289.6;9.4;820.8;
1733628247;08.12.2024;03:24:07;118.811;207.338;318.375;289.6;9.4;820.8;
1733629147;08.12.2024;03:39:07;118.812;207.341;318.382;289.6;9.4;820.8;
1733630047;08.12.2024;03:54:07;118.814;207.343;318.389;289.6;9.4;820.8;
1733630948;08.12.2024;04:09:08;118.815;207.346;318.397;289.6;9.4;820.8;
1733631848;08.12.2024;04:24:08;118.816;207.352;318.406;289.6;9.4;820.8;
1733632748;08.12.2024;04:39:08;118.818;207.356;318.414;289.6;9.4;820.8;
1733633648;08.12.2024;04:54:08;118.819;207.358;318.422;289.6;9.4;820.8;
1733634549;08.12.2024;05:09:09;118.821;207.365;318.435;289.6;9.4;820.8;
1733635449;08.12.2024;05:24:09;118.824;207.376;318.451;289.6;9.4;820.8;
1733636349;08.12.2024;05:39:09;118.829;207.382;318.463;289.6;9.4;820.8;
1733637250;08.12.2024;05:54:10;118.831;207.384;318.471;289.6;9.4;820.8;
1733638150;08.12.2024;06:09:10;118.833;207.387;318.478;289.6;9.4;820.8;
1733639050;08.12.2024;06:24:10;118.835;207.391;318.484;289.6;9.4;820.8;
1733639951;08.12.2024;06:39:11;118.838;207.397;318.491;289.6;9.4;820.8;
1733640851;08.12.2024;06:54:11;118.84;207.4;318.497;289.6;9.4;820.8;
1733641751;08.12.2024;07:09:11;118.842;207.402;318.505;289.6;9.4;820.8;
1733642651;08.12.2024;07:24:11;118.843;207.407;318.513;289.6;9.4;820.8;
1733643552;08.12.2024;07:39:12;118.845;207.413;318.521;289.6;9.4;820.8;
1733644452;08.12.2024;07:54:12;118.847;207.417;318.527;289.6;9.4;820.8;
1733645352;08.12.2024;08:09:12;118.848;207.419;318.532;289.6;9.4;820.8;
1733646253;08.12.2024;08:24:13;118.85;207.423;318.538;289.6;9.4;820.8;
1733647153;08.12.2024;08:39:13;118.851;207.427;318.553;289.6;9.4;820.8;
1733648053;08.12.2024;08:54:13;118.853;207.433;318.57;289.6;9.4;820.8;
1733648954;08.12.2024;09:09:14;118.855;207.436;318.581;289.6;9.4;820.8;
1733649854;08.12.2024;09:24:14;118.856;207.439;318.589;289.6;9.4;820.8;
1733650754;08.12.2024;09:39:14;118.858;207.442;318.598;289.6;9.4;820.8;
1733651655;08.12.2024;09:54:15;118.859;207.448;318.607;289.6;9.4;820.8;
1733652555;08.12.2024;10:09:15;118.861;207.451;318.615;289.6;9.4;820.8;
1733653455;08.12.2024;10:24:15;118.863;207.453;318.624;289.6;9.4;820.8;
1733654355;08.12.2024;10:39:15;118.864;207.457;318.633;289.6;9.4;820.8;
1733655256;08.12.2024;10:54:16;118.866;207.463;318.645;289.6;9.4;820.8;
1733656156;08.12.2024;11:09:16;118.867;207.466;318.659;289.6;9.4;820.8;
1733657056;08.12.2024;11:24:16;118.87;207.469;318.668;289.6;9.4;820.8;
1733657957;08.12.2024;11:39:17;118.872;207.473;318.677;289.6;9.4;820.8;
1733658857;08.12.2024;11:54:17;118.874;207.477;318.686;289.6;9.4;820.8;
1733659757;08.12.2024;12:09:17;118.875;207.481;318.694;289.6;9.4;820.8;
1733660658;08.12.2024;12:24:18;118.877;207.483;318.699;289.6;9.4;820.8;
1733661558;08.12.2024;12:39:18;118.878;207.487;318.704;289.6;9.4;820.8;
1733662458;08.12.2024;12:54:18;118.88;207.491;318.709;289.6;9.4;820.8;
1733663358;08.12.2024;13:09:18;118.882;207.496;318.719;289.6;9.4;820.8;
1733664259;08.12.2024;13:24:19;118.883;207.498;318.726;289.6;9.4;820.8;
1733665159;08.12.2024;13:39:19;118.885;207.501;318.732;289.6;9.4;820.8;
1733666059;08.12.2024;13:54:19;118.886;207.506;318.737;289.6;9.4;820.8;
1733666960;08.12.2024;14:09:20;118.888;207.511;318.743;289.6;9.4;820.8;
1733667860;08.12.2024;14:24:20;118.89;207.514;318.749;289.6;9.4;820.8;
1733668760;08.12.2024;14:39:20;118.891;207.516;318.755;289.6;9.4;820.8;
1733669661;08.12.2024;14:54:21;118.893;207.52;318.762;289.6;9.4;820.8;
1733670561;08.12.2024;15:09:21;118.894;207.526;318.772;289.6;9.4;820.8;
1733671461;08.12.2024;15:24:21;118.896;207.53;318.78;289.6;9.4;820.8;
1733672362;08.12.2024;15:39:22;118.898;207.532;318.786;289.6;9.4;820.8;
1733673262;08.12.2024;15:54:22;118.9;207.536;318.79;289.6;9.4;820.8;
1733674162;08.12.2024;16:09:22;118.903;207.54;318.796;289.6;9.4;820.8;
1733675062;08.12.2024;16:24:22;118.905;207.546;318.803;289.6;9.4;820.8;
1733675963;08.12.2024;16:39:23;118.907;207.548;318.808;289.6;9.4;820.8;
1733676863;08.12.2024;16:54:23;118.908;207.551;318.815;289.6;9.4;820.8;
1733677763;08.12.2024;17:09:23;118.91;207.555;318.826;289.6;9.4;820.8;
1733678664;08.12.2024;17:24:24;118.912;207.561;318.837;289.6;9.4;820.8;
