#!SbcSavedTrendFile;Version_4;Html5Runtime_V3.0;
#!SBC trends log file generated on: 20.03.2024 08:21:04;
6;
Cpt_Admin	-20	1000000000	255,0,0;
Cpt_CTA	-20	1000000000	0,64,0;
Cpt_Autres Poles	-20	1000000000	0,0,128;
remplissage ef	-20	1000000000	128,0,128;
puisage ef	-20	1000000000	255,255,0;
general ef	-20	1000000000	255,128,128;

#!(s);Date;Time;Cpt_Admin;Cpt_CTA;Cpt_Autres Poles;remplissage ef;puisage ef;general ef;
1706841979;02.02.2024;02:46:19;90.317;160.467;205.78;241.8;8.5;505;
1706842879;02.02.2024;03:01:19;90.319;160.469;205.785;241.8;8.5;505;
1706843780;02.02.2024;03:16:20;90.328;160.471;205.809;241.8;8.5;505;
1706844680;02.02.2024;03:31:20;90.334;160.478;205.836;241.8;8.5;505;
1706845580;02.02.2024;03:46:20;90.341;160.486;205.858;241.8;8.5;505;
1706846481;02.02.2024;04:01:21;90.346;160.49;205.876;241.8;8.5;505;
1706847381;02.02.2024;04:16:21;90.35;160.493;205.891;241.8;8.5;505;
1706848281;02.02.2024;04:31:21;90.354;160.498;205.908;241.8;8.5;505;
1706849182;02.02.2024;04:46:22;90.358;160.502;205.924;241.8;8.5;505;
1706850082;02.02.2024;05:01:22;90.363;160.507;205.941;241.8;8.5;505;
1706850982;02.02.2024;05:16:22;90.367;160.512;205.957;241.8;8.5;505;
1706851882;02.02.2024;05:31:22;90.372;160.517;205.975;241.8;8.5;505;
1706852783;02.02.2024;05:46:23;90.377;160.522;205.995;241.8;8.5;505;
1706853683;02.02.2024;06:01:23;90.381;160.529;206.014;241.8;8.5;505;
1706854583;02.02.2024;06:16:23;90.386;160.534;206.031;241.8;8.5;505.1;
1706855484;02.02.2024;06:31:24;90.391;160.539;206.044;241.8;8.5;505.1;
1706856384;02.02.2024;06:46:24;90.395;160.543;206.057;241.8;8.5;505.1;
1706857284;02.02.2024;07:01:24;90.398;160.547;206.069;241.8;8.5;505.1;
1706858185;02.02.2024;07:16:25;90.4;160.551;206.079;241.8;8.5;505.2;
1706859085;02.02.2024;07:31:25;90.403;160.555;206.089;241.8;8.5;505.2;
1706859985;02.02.2024;07:46:25;90.405;160.558;206.102;241.8;8.5;505.2;
1706860885;02.02.2024;08:01:25;90.408;160.563;206.116;241.8;8.5;505.2;
1706861786;02.02.2024;08:16:26;90.411;160.569;206.128;241.8;8.5;505.2;
1706862686;02.02.2024;08:31:26;90.415;160.574;206.14;241.8;8.5;505.2;
1706863586;02.02.2024;08:46:26;90.419;160.577;206.153;241.8;8.5;505.2;
1706864487;02.02.2024;09:01:27;90.423;160.581;206.165;241.8;8.5;505.2;
1706865387;02.02.2024;09:16:27;90.428;160.585;206.175;241.8;8.5;505.2;
1706866287;02.02.2024;09:31:27;90.432;160.591;206.184;241.8;8.5;505.3;
1706867188;02.02.2024;09:46:28;90.435;160.595;206.196;241.8;8.5;505.3;
1706868088;02.02.2024;10:01:28;90.438;160.599;206.208;241.8;8.5;505.4;
1706868988;02.02.2024;10:16:28;90.441;160.603;206.216;241.8;8.5;505.4;
1706869888;02.02.2024;10:31:28;90.443;160.606;206.224;241.8;8.5;505.4;
1706870789;02.02.2024;10:46:29;90.446;160.61;206.231;241.8;8.5;505.4;
1706871689;02.02.2024;11:01:29;90.448;160.613;206.24;241.8;8.5;505.4;
1706872589;02.02.2024;11:16:29;90.449;160.616;206.25;241.8;8.5;505.5;
1706873490;02.02.2024;11:31:30;90.451;160.62;206.257;241.8;8.5;505.5;
1706874390;02.02.2024;11:46:30;90.452;160.624;206.265;241.8;8.5;505.5;
1706875290;02.02.2024;12:01:30;90.454;160.627;206.272;241.8;8.5;505.6;
1706876191;02.02.2024;12:16:31;90.455;160.631;206.28;241.8;8.5;505.6;
1706877091;02.02.2024;12:31:31;90.456;160.634;206.287;241.8;8.5;505.6;
1706877991;02.02.2024;12:46:31;90.457;160.636;206.295;241.8;8.5;505.7;
1706878891;02.02.2024;13:01:31;90.458;160.639;206.301;241.8;8.5;505.7;
1706879792;02.02.2024;13:16:32;90.46;160.642;206.307;241.8;8.5;505.7;
1706880692;02.02.2024;13:31:32;90.461;160.645;206.314;241.8;8.5;505.8;
1706881592;02.02.2024;13:46:32;90.462;160.649;206.32;241.8;8.5;505.8;
1706882493;02.02.2024;14:01:33;90.463;160.652;206.326;241.8;8.5;505.8;
1706883393;02.02.2024;14:16:33;90.464;160.655;206.331;241.8;8.5;505.8;
1706884293;02.02.2024;14:31:33;90.466;160.658;206.336;241.8;8.5;505.8;
1706885194;02.02.2024;14:46:34;90.467;160.661;206.34;241.8;8.5;505.9;
1706886094;02.02.2024;15:01:34;90.468;160.664;206.345;241.8;8.5;505.9;
1706886994;02.02.2024;15:16:34;90.469;160.667;206.351;241.8;8.5;505.9;
1706887895;02.02.2024;15:31:35;90.47;160.67;206.356;241.8;8.5;505.9;
1706888795;02.02.2024;15:46:35;90.472;160.674;206.361;241.8;8.5;506;
1706889695;02.02.2024;16:01:35;90.473;160.677;206.366;241.8;8.5;506;
1706890595;02.02.2024;16:16:35;90.474;160.679;206.371;241.8;8.5;506.1;
1706891496;02.02.2024;16:31:36;90.475;160.682;206.377;241.8;8.5;506.1;
1706892396;02.02.2024;16:46:36;90.476;160.685;206.385;241.8;8.5;506.1;
1706893297;02.02.2024;17:01:37;90.478;160.689;206.392;241.8;8.5;506.1;
1706894198;02.02.2024;17:16:38;90.48;160.693;206.398;241.8;8.5;506.1;
1706895098;02.02.2024;17:31:38;90.481;160.696;206.404;241.8;8.5;506.1;
1706895999;02.02.2024;17:46:39;90.483;160.698;206.409;241.8;8.5;506.1;
1706896899;02.02.2024;18:01:39;90.484;160.701;206.416;241.8;8.5;506.1;
1706897799;02.02.2024;18:16:39;90.485;160.705;206.423;241.8;8.5;506.2;
1706898700;02.02.2024;18:31:40;90.487;160.709;206.43;241.8;8.5;506.2;
1706899600;02.02.2024;18:46:40;90.488;160.712;206.438;241.8;8.5;506.2;
1706900500;02.02.2024;19:01:40;90.49;160.714;206.445;241.8;8.5;506.2;
1706901401;02.02.2024;19:16:41;90.49;160.715;206.448;241.8;8.5;506.2;
1706902301;02.02.2024;19:31:41;90.491;160.715;206.451;241.8;8.5;506.2;
1706903201;02.02.2024;19:46:41;90.492;160.717;206.455;241.8;8.5;506.2;
1706904101;02.02.2024;20:01:41;90.493;160.719;206.459;241.8;8.5;506.2;
1706905002;02.02.2024;20:16:42;90.495;160.722;206.465;241.8;8.5;506.2;
1706905902;02.02.2024;20:31:42;90.496;160.724;206.47;241.8;8.5;506.2;
1706906802;02.02.2024;20:46:42;90.497;160.727;206.475;241.8;8.5;506.2;
1706907703;02.02.2024;21:01:43;90.498;160.73;206.48;241.8;8.5;506.2;
1706908603;02.02.2024;21:16:43;90.5;160.732;206.485;241.8;8.5;506.2;
1706909503;02.02.2024;21:31:43;90.501;160.734;206.49;241.8;8.5;506.2;
1706910404;02.02.2024;21:46:44;90.502;160.736;206.495;241.8;8.5;506.2;
1706911304;02.02.2024;22:01:44;90.503;160.74;206.499;241.8;8.5;506.2;
1706912204;02.02.2024;22:16:44;90.505;160.743;206.504;241.8;8.5;506.2;
1706913104;02.02.2024;22:31:44;90.506;160.745;206.51;241.8;8.5;506.2;
1706914005;02.02.2024;22:46:45;90.507;160.747;206.517;241.8;8.5;506.2;
1706914905;02.02.2024;23:01:45;90.509;160.751;206.522;241.8;8.5;506.2;
1706915805;02.02.2024;23:16:45;90.51;160.754;206.527;241.8;8.5;506.2;
1706916706;02.02.2024;23:31:46;90.511;160.756;206.532;241.8;8.5;506.2;
1706917606;02.02.2024;23:46:46;90.512;160.758;206.537;241.8;8.5;506.2;
1706918506;03.02.2024;00:01:46;90.514;160.762;206.542;241.8;8.5;506.2;
1706919407;03.02.2024;00:16:47;90.515;160.765;206.547;241.8;8.5;506.2;
1706920307;03.02.2024;00:31:47;90.516;160.768;206.552;241.8;8.5;506.2;
1706921207;03.02.2024;00:46:47;90.518;160.77;206.558;241.8;8.5;506.2;
1706922107;03.02.2024;01:01:47;90.519;160.773;206.566;241.8;8.5;506.2;
1706923008;03.02.2024;01:16:48;90.52;160.777;206.572;241.8;8.5;506.2;
1706923908;03.02.2024;01:31:48;90.521;160.779;206.577;241.8;8.5;506.2;
1706924808;03.02.2024;01:46:48;90.523;160.781;206.582;241.8;8.5;506.2;
1706925709;03.02.2024;02:01:49;90.524;160.783;206.587;241.8;8.5;506.2;
1706926609;03.02.2024;02:16:49;90.525;160.787;206.592;241.8;8.5;506.2;
1706927509;03.02.2024;02:31:49;90.527;160.791;206.597;241.8;8.5;506.2;
1706928410;03.02.2024;02:46:50;90.528;160.793;206.602;241.8;8.5;506.2;
1706929310;03.02.2024;03:01:50;90.529;160.795;206.607;241.8;8.5;506.2;
1706930210;03.02.2024;03:16:50;90.53;160.798;206.614;241.8;8.5;506.2;
1706931110;03.02.2024;03:31:50;90.532;160.803;206.62;241.8;8.5;506.2;
1706932011;03.02.2024;03:46:51;90.533;160.806;206.626;241.8;8.5;506.2;
1706932911;03.02.2024;04:01:51;90.535;160.808;206.632;241.8;8.5;506.2;
1706933811;03.02.2024;04:16:51;90.536;160.811;206.637;241.8;8.5;506.2;
1706934712;03.02.2024;04:31:52;90.537;160.814;206.642;241.8;8.5;506.2;
1706935612;03.02.2024;04:46:52;90.538;160.817;206.648;241.8;8.5;506.2;
1706936512;03.02.2024;05:01:52;90.541;160.82;206.655;241.8;8.5;506.2;
1706937413;03.02.2024;05:16:53;90.543;160.823;206.661;241.8;8.5;506.2;
1706938313;03.02.2024;05:31:53;90.545;160.828;206.667;241.8;8.5;506.2;
1706939213;03.02.2024;05:46:53;90.546;160.832;206.673;241.8;8.5;506.2;
1706940114;03.02.2024;06:01:54;90.548;160.835;206.679;241.8;8.5;506.2;
1706941014;03.02.2024;06:16:54;90.549;160.837;206.684;241.8;8.5;506.2;
1706941914;03.02.2024;06:31:54;90.55;160.841;206.69;241.8;8.5;506.2;
1706942814;03.02.2024;06:46:54;90.551;160.844;206.698;241.8;8.5;506.2;
1706943715;03.02.2024;07:01:55;90.553;160.847;206.705;241.8;8.5;506.2;
1706944615;03.02.2024;07:16:55;90.554;160.85;206.711;241.8;8.5;506.2;
1706945515;03.02.2024;07:31:55;90.556;160.854;206.717;241.8;8.5;506.2;
1706946416;03.02.2024;07:46:56;90.557;160.857;206.722;241.8;8.5;506.2;
1706947316;03.02.2024;08:01:56;90.558;160.861;206.727;241.8;8.5;506.2;
1706948216;03.02.2024;08:16:56;90.56;160.863;206.733;241.8;8.5;506.2;
1706949117;03.02.2024;08:31:57;90.561;160.865;206.739;241.8;8.5;506.2;
1706950017;03.02.2024;08:46:57;90.562;160.868;206.746;241.8;8.5;506.2;
1706950917;03.02.2024;09:01:57;90.563;160.873;206.752;241.8;8.5;506.2;
1706951817;03.02.2024;09:16:57;90.565;160.876;206.758;241.8;8.5;506.2;
1706952718;03.02.2024;09:31:58;90.567;160.879;206.764;241.8;8.5;506.2;
1706953618;03.02.2024;09:46:58;90.569;160.883;206.769;241.8;8.5;506.2;
1706954518;03.02.2024;10:01:58;90.571;160.886;206.775;241.8;8.5;506.2;
1706955419;03.02.2024;10:16:59;90.573;160.889;206.78;241.8;8.5;506.2;
1706956319;03.02.2024;10:31:59;90.574;160.891;206.785;241.8;8.5;506.2;
1706957219;03.02.2024;10:46:59;90.575;160.894;206.79;241.8;8.5;506.2;
1706958120;03.02.2024;11:02:00;90.577;160.898;206.795;241.8;8.5;506.2;
1706959020;03.02.2024;11:17:00;90.578;160.901;206.803;241.8;8.5;506.2;
1706959920;03.02.2024;11:32:00;90.579;160.903;206.809;241.8;8.5;506.2;
1706960821;03.02.2024;11:47:01;90.581;160.906;206.815;241.8;8.5;506.2;
1706961721;03.02.2024;12:02:01;90.582;160.91;206.821;241.8;8.5;506.2;
1706962621;03.02.2024;12:17:01;90.583;160.914;206.827;241.8;8.5;506.2;
1706963521;03.02.2024;12:32:01;90.585;160.917;206.833;241.8;8.5;506.2;
1706964422;03.02.2024;12:47:02;90.586;160.919;206.838;241.8;8.5;506.2;
1706965322;03.02.2024;13:02:02;90.587;160.922;206.842;241.8;8.5;506.2;
1706966222;03.02.2024;13:17:02;90.589;160.925;206.847;241.8;8.5;506.2;
1706967123;03.02.2024;13:32:03;90.59;160.927;206.851;241.8;8.5;506.2;
1706968023;03.02.2024;13:47:03;90.591;160.929;206.856;241.8;8.5;506.2;
1706968923;03.02.2024;14:02:03;90.592;160.932;206.862;241.8;8.5;506.2;
1706969824;03.02.2024;14:17:04;90.594;160.936;206.867;241.8;8.5;506.2;
1706970724;03.02.2024;14:32:04;90.595;160.94;206.873;241.8;8.5;506.2;
1706971624;03.02.2024;14:47:04;90.596;160.943;206.879;241.8;8.5;506.2;
1706972524;03.02.2024;15:02:04;90.598;160.945;206.884;241.8;8.5;506.2;
1706973425;03.02.2024;15:17:05;90.599;160.947;206.889;241.8;8.5;506.2;
1706974325;03.02.2024;15:32:05;90.6;160.95;206.896;241.8;8.5;506.2;
1706975225;03.02.2024;15:47:05;90.601;160.953;206.902;241.8;8.5;506.2;
1706976126;03.02.2024;16:02:06;90.603;160.956;206.908;241.8;8.5;506.2;
1706977026;03.02.2024;16:17:06;90.604;160.959;206.914;241.8;8.5;506.2;
1706977926;03.02.2024;16:32:06;90.605;160.963;206.919;241.8;8.5;506.2;
1706978827;03.02.2024;16:47:07;90.607;160.965;206.924;241.8;8.5;506.2;
1706979727;03.02.2024;17:02:07;90.608;160.968;206.93;241.8;8.5;506.2;
1706980627;03.02.2024;17:17:07;90.609;160.97;206.936;241.8;8.5;506.2;
1706981527;03.02.2024;17:32:07;90.611;160.974;206.942;241.8;8.5;506.2;
1706982428;03.02.2024;17:47:08;90.612;160.976;206.949;241.8;8.5;506.2;
1706983328;03.02.2024;18:02:08;90.613;160.98;206.955;241.8;8.5;506.2;
1706984228;03.02.2024;18:17:08;90.615;160.982;206.961;241.8;8.5;506.2;
1706985129;03.02.2024;18:32:09;90.616;160.986;206.966;241.8;8.5;506.2;
1706986029;03.02.2024;18:47:09;90.617;160.989;206.972;241.8;8.5;506.2;
1706986929;03.02.2024;19:02:09;90.619;160.991;206.978;241.8;8.5;506.2;
1706987830;03.02.2024;19:17:10;90.62;160.992;206.981;241.8;8.5;506.2;
1706988730;03.02.2024;19:32:10;90.62;160.993;206.985;241.8;8.5;506.2;
1706989630;03.02.2024;19:47:10;90.622;160.995;206.992;241.8;8.5;506.2;
1706990531;03.02.2024;20:02:11;90.624;161;206.999;241.8;8.5;506.2;
1706991431;03.02.2024;20:17:11;90.626;161.003;207.005;241.8;8.5;506.2;
1706992331;03.02.2024;20:32:11;90.628;161.005;207.01;241.8;8.5;506.2;
1706993231;03.02.2024;20:47:11;90.629;161.008;207.015;241.8;8.5;506.2;
1706994132;03.02.2024;21:02:12;90.63;161.011;207.02;241.8;8.5;506.2;
1706995032;03.02.2024;21:17:12;90.631;161.013;207.026;241.8;8.5;506.2;
1706995932;03.02.2024;21:32:12;90.633;161.016;207.031;241.8;8.5;506.2;
1706996833;03.02.2024;21:47:13;90.634;161.019;207.039;241.8;8.5;506.2;
1706997733;03.02.2024;22:02:13;90.635;161.023;207.046;241.8;8.5;506.2;
1706998633;03.02.2024;22:17:13;90.637;161.026;207.052;241.8;8.5;506.2;
1706999534;03.02.2024;22:32:14;90.638;161.028;207.057;241.8;8.5;506.2;
1707000434;03.02.2024;22:47:14;90.639;161.03;207.062;241.8;8.5;506.2;
1707001334;03.02.2024;23:02:14;90.64;161.034;207.068;241.8;8.5;506.2;
1707002234;03.02.2024;23:17:14;90.641;161.038;207.073;241.8;8.5;506.2;
1707003135;03.02.2024;23:32:15;90.643;161.041;207.079;241.8;8.5;506.2;
1707004035;03.02.2024;23:47:15;90.644;161.043;207.088;241.8;8.5;506.2;
1707004935;04.02.2024;00:02:15;90.646;161.047;207.094;241.8;8.5;506.2;
1707005836;04.02.2024;00:17:16;90.649;161.051;207.1;241.8;8.5;506.2;
1707006736;04.02.2024;00:32:16;90.65;161.053;207.106;241.8;8.5;506.2;
1707007636;04.02.2024;00:47:16;90.652;161.055;207.111;241.8;8.5;506.2;
1707008537;04.02.2024;01:02:17;90.654;161.058;207.116;241.8;8.5;506.2;
1707009437;04.02.2024;01:17:17;90.655;161.062;207.122;241.8;8.5;506.2;
1707010337;04.02.2024;01:32:17;90.656;161.065;207.13;241.8;8.5;506.2;
1707011237;04.02.2024;01:47:17;90.658;161.068;207.136;241.8;8.5;506.2;
1707012138;04.02.2024;02:02:18;90.659;161.071;207.142;241.8;8.5;506.2;
1707013038;04.02.2024;02:17:18;90.66;161.074;207.147;241.8;8.5;506.2;
1707013938;04.02.2024;02:32:18;90.661;161.077;207.152;241.8;8.5;506.2;
1707014839;04.02.2024;02:47:19;90.663;161.079;207.158;241.8;8.5;506.2;
1707015739;04.02.2024;03:02:19;90.664;161.081;207.165;241.8;8.5;506.2;
1707016639;04.02.2024;03:17:19;90.665;161.086;207.173;241.8;8.5;506.2;
1707017540;04.02.2024;03:32:20;90.667;161.09;207.179;241.8;8.5;506.2;
1707018440;04.02.2024;03:47:20;90.668;161.093;207.184;241.8;8.5;506.2;
1707019340;04.02.2024;04:02:20;90.669;161.095;207.19;241.8;8.5;506.2;
1707020241;04.02.2024;04:17:21;90.67;161.098;207.195;241.8;8.5;506.2;
1707021141;04.02.2024;04:32:21;90.672;161.102;207.202;241.8;8.5;506.2;
1707022041;04.02.2024;04:47:21;90.673;161.105;207.212;241.8;8.5;506.2;
1707022941;04.02.2024;05:02:21;90.676;161.107;207.219;241.8;8.5;506.2;
1707023842;04.02.2024;05:17:22;90.678;161.112;207.225;241.8;8.5;506.2;
1707024742;04.02.2024;05:32:22;90.68;161.116;207.231;241.8;8.5;506.2;
1707025642;04.02.2024;05:47:22;90.682;161.12;207.238;241.8;8.5;506.2;
1707026543;04.02.2024;06:02:23;90.684;161.123;207.244;241.8;8.5;506.2;
1707027443;04.02.2024;06:17:23;90.685;161.125;207.25;241.8;8.5;506.2;
1707028343;04.02.2024;06:32:23;90.686;161.128;207.26;241.8;8.5;506.2;
1707029244;04.02.2024;06:47:24;90.687;161.133;207.268;241.8;8.5;506.2;
1707030144;04.02.2024;07:02:24;90.689;161.136;207.275;241.8;8.5;506.2;
1707031044;04.02.2024;07:17:24;90.69;161.139;207.281;241.8;8.5;506.2;
1707031944;04.02.2024;07:32:24;90.692;161.143;207.286;241.8;8.5;506.2;
1707032845;04.02.2024;07:47:25;90.693;161.146;207.291;241.8;8.5;506.2;
1707033745;04.02.2024;08:02:25;90.694;161.148;207.296;241.8;8.5;506.2;
1707034645;04.02.2024;08:17:25;90.695;161.15;207.306;241.8;8.5;506.2;
1707035546;04.02.2024;08:32:26;90.696;161.153;207.315;241.8;8.5;506.2;
1707036446;04.02.2024;08:47:26;90.698;161.158;207.323;241.8;8.5;506.2;
1707037346;04.02.2024;09:02:26;90.699;161.162;207.33;241.8;8.5;506.2;
1707038247;04.02.2024;09:17:27;90.701;161.166;207.336;241.8;8.5;506.2;
1707039147;04.02.2024;09:32:27;90.703;161.167;207.342;241.8;8.5;506.2;
1707040047;04.02.2024;09:47:27;90.705;161.171;207.348;241.8;8.5;506.2;
1707040947;04.02.2024;10:02:27;90.707;161.174;207.355;241.8;8.5;506.2;
1707041848;04.02.2024;10:17:28;90.708;161.176;207.363;241.8;8.5;506.2;
1707042748;04.02.2024;10:32:28;90.709;161.179;207.37;241.8;8.5;506.2;
1707043648;04.02.2024;10:47:28;90.711;161.183;207.376;241.8;8.5;506.2;
1707044549;04.02.2024;11:02:29;90.712;161.188;207.383;241.8;8.5;506.2;
1707045449;04.02.2024;11:17:29;90.714;161.191;207.389;241.8;8.5;506.2;
1707046349;04.02.2024;11:32:29;90.716;161.194;207.396;241.8;8.5;506.2;
1707047250;04.02.2024;11:47:30;90.717;161.197;207.401;241.8;8.5;506.2;
1707048150;04.02.2024;12:02:30;90.718;161.2;207.406;241.8;8.5;506.2;
1707049050;04.02.2024;12:17:30;90.719;161.203;207.411;241.8;8.5;506.2;
1707049951;04.02.2024;12:32:31;90.72;161.205;207.418;241.8;8.5;506.2;
1707050851;04.02.2024;12:47:31;90.722;161.206;207.426;241.8;8.5;506.2;
1707051751;04.02.2024;13:02:31;90.723;161.211;207.432;241.8;8.5;506.2;
1707052652;04.02.2024;13:17:32;90.724;161.216;207.439;241.8;8.5;506.2;
1707053552;04.02.2024;13:32:32;90.726;161.218;207.445;241.8;8.5;506.2;
1707054452;04.02.2024;13:47:32;90.727;161.22;207.45;241.8;8.5;506.2;
1707055352;04.02.2024;14:02:32;90.729;161.224;207.456;241.8;8.5;506.2;
1707056253;04.02.2024;14:17:33;90.73;161.228;207.461;241.8;8.5;506.2;
1707057153;04.02.2024;14:32:33;90.731;161.23;207.468;241.8;8.5;506.2;
1707058053;04.02.2024;14:47:33;90.732;161.232;207.476;241.8;8.5;506.2;
1707058954;04.02.2024;15:02:34;90.733;161.234;207.485;241.8;8.5;506.2;
1707059854;04.02.2024;15:17:34;90.735;161.239;207.491;241.8;8.5;506.2;
1707060754;04.02.2024;15:32:34;90.736;161.243;207.497;241.8;8.5;506.2;
1707061655;04.02.2024;15:47:35;90.738;161.246;207.504;241.8;8.5;506.2;
1707062555;04.02.2024;16:02:35;90.74;161.246;207.508;241.8;8.5;506.2;
1707063455;04.02.2024;16:17:35;90.741;161.248;207.511;241.9;8.5;506.2;
1707064355;04.02.2024;16:32:35;90.743;161.255;207.517;241.9;8.5;506.2;
1707065256;04.02.2024;16:47:36;90.745;161.259;207.529;241.9;8.5;506.2;
1707066156;04.02.2024;17:02:36;90.747;161.262;207.539;241.9;8.5;506.3;
1707067056;04.02.2024;17:17:36;90.749;161.268;207.547;241.9;8.5;506.3;
1707067957;04.02.2024;17:32:37;90.75;161.271;207.555;241.9;8.5;506.3;
1707068857;04.02.2024;17:47:37;90.751;161.273;207.564;241.9;8.5;506.3;
1707069757;04.02.2024;18:02:37;90.753;161.275;207.57;241.9;8.5;506.3;
1707070658;04.02.2024;18:17:38;90.754;161.279;207.576;241.9;8.5;506.3;
1707071558;04.02.2024;18:32:38;90.755;161.281;207.584;241.9;8.5;506.3;
1707072458;04.02.2024;18:47:38;90.756;161.284;207.595;241.9;8.5;506.3;
1707073358;04.02.2024;19:02:38;90.757;161.287;207.603;241.9;8.5;506.3;
1707074259;04.02.2024;19:17:39;90.759;161.288;207.607;241.9;8.5;506.3;
1707075159;04.02.2024;19:32:39;90.759;161.29;207.611;241.9;8.5;506.3;
1707076059;04.02.2024;19:47:39;90.761;161.294;207.617;241.9;8.5;506.3;
1707076960;04.02.2024;20:02:40;90.763;161.297;207.622;241.9;8.5;506.3;
1707077860;04.02.2024;20:17:40;90.765;161.299;207.63;241.9;8.5;506.3;
1707078760;04.02.2024;20:32:40;90.767;161.303;207.64;241.9;8.5;506.3;
1707079660;04.02.2024;20:47:40;90.769;161.308;207.647;241.9;8.5;506.3;
1707080561;04.02.2024;21:02:41;90.771;161.31;207.654;241.9;8.5;506.3;
1707081461;04.02.2024;21:17:41;90.772;161.312;207.661;241.9;8.5;506.3;
1707082361;04.02.2024;21:32:41;90.773;161.315;207.668;241.9;8.5;506.3;
1707083262;04.02.2024;21:47:42;90.775;161.319;207.675;241.9;8.5;506.3;
1707084162;04.02.2024;22:02:42;90.776;161.323;207.686;241.9;8.5;506.3;
1707085062;04.02.2024;22:17:42;90.777;161.326;207.694;241.9;8.5;506.3;
1707085963;04.02.2024;22:32:43;90.779;161.328;207.701;241.9;8.5;506.3;
1707086863;04.02.2024;22:47:43;90.78;161.331;207.707;241.9;8.5;506.3;
1707087763;04.02.2024;23:02:43;90.781;161.335;207.713;241.9;8.5;506.3;
1707088663;04.02.2024;23:17:43;90.782;161.338;207.72;241.9;8.5;506.3;
1707089564;04.02.2024;23:32:44;90.784;161.34;207.727;241.9;8.5;506.3;
1707090464;04.02.2024;23:47:44;90.785;161.345;207.733;241.9;8.5;506.3;
1707091364;05.02.2024;00:02:44;90.787;161.349;207.742;241.9;8.5;506.3;
1707092265;05.02.2024;00:17:45;90.788;161.353;207.75;241.9;8.5;506.3;
1707093165;05.02.2024;00:32:45;90.791;161.355;207.758;241.9;8.5;506.3;
1707094065;05.02.2024;00:47:45;90.792;161.358;207.765;241.9;8.5;506.3;
1707094966;05.02.2024;01:02:46;90.794;161.362;207.771;241.9;8.5;506.3;
1707095866;05.02.2024;01:17:46;90.796;161.365;207.778;241.9;8.5;506.3;
1707096766;05.02.2024;01:32:46;90.797;161.368;207.785;241.9;8.5;506.3;
1707097667;05.02.2024;01:47:47;90.799;161.37;207.795;241.9;8.5;506.3;
1707098567;05.02.2024;02:02:47;90.8;161.374;207.802;241.9;8.5;506.3;
1707099467;05.02.2024;02:17:47;90.801;161.379;207.809;241.9;8.5;506.3;
1707100367;05.02.2024;02:32:47;90.803;161.381;207.815;241.9;8.5;506.3;
1707101268;05.02.2024;02:47:48;90.804;161.383;207.821;241.9;8.5;506.3;
1707102168;05.02.2024;03:02:48;90.808;161.386;207.83;241.9;8.5;506.3;
1707103068;05.02.2024;03:17:48;90.816;161.387;207.858;241.9;8.5;506.3;
1707103969;05.02.2024;03:32:49;90.823;161.393;207.884;241.9;8.5;506.3;
1707104869;05.02.2024;03:47:49;90.829;161.4;207.905;241.9;8.5;506.3;
1707105769;05.02.2024;04:02:49;90.835;161.405;207.925;241.9;8.5;506.3;
1707106670;05.02.2024;04:17:50;90.84;161.409;207.943;241.9;8.5;506.3;
1707107570;05.02.2024;04:32:50;90.845;161.413;207.961;241.9;8.5;506.3;
1707108470;05.02.2024;04:47:50;90.85;161.417;207.979;241.9;8.5;506.3;
1707109370;05.02.2024;05:02:50;90.854;161.421;207.996;241.9;8.5;506.3;
1707110271;05.02.2024;05:17:51;90.859;161.425;208.013;241.9;8.5;506.3;
1707111171;05.02.2024;05:32:51;90.863;161.429;208.029;241.9;8.5;506.3;
1707112071;05.02.2024;05:47:51;90.867;161.433;208.046;241.9;8.5;506.3;
1707112972;05.02.2024;06:02:52;90.871;161.437;208.063;241.9;8.5;506.3;
1707113872;05.02.2024;06:17:52;90.876;161.441;208.079;241.9;8.5;506.4;
1707114772;05.02.2024;06:32:52;90.88;161.445;208.095;241.9;8.5;506.4;
1707115673;05.02.2024;06:47:53;90.884;161.449;208.112;241.9;8.5;506.5;
1707116573;05.02.2024;07:02:53;90.888;161.453;208.129;241.9;8.5;506.5;
1707117473;05.02.2024;07:17:53;90.892;161.457;208.144;241.9;8.5;506.5;
1707118373;05.02.2024;07:32:53;90.896;161.46;208.159;241.9;8.5;506.5;
1707119274;05.02.2024;07:47:54;90.899;161.464;208.175;241.9;8.5;506.5;
1707120174;05.02.2024;08:02:54;90.903;161.468;208.189;241.9;8.5;506.5;
1707121074;05.02.2024;08:17:54;90.907;161.472;208.202;241.9;8.5;506.5;
1707121975;05.02.2024;08:32:55;90.91;161.475;208.216;241.9;8.5;506.5;
1707122875;05.02.2024;08:47:55;90.914;161.478;208.229;241.9;8.5;506.5;
1707123775;05.02.2024;09:02:55;90.917;161.483;208.243;241.9;8.5;506.5;
1707124676;05.02.2024;09:17:56;90.921;161.487;208.257;241.9;8.5;506.6;
1707125576;05.02.2024;09:32:56;90.925;161.491;208.269;241.9;8.5;506.6;
1707126476;05.02.2024;09:47:56;90.929;161.494;208.28;241.9;8.5;506.6;
1707127376;05.02.2024;10:02:56;90.932;161.497;208.291;241.9;8.5;506.7;
1707128277;05.02.2024;10:17:57;90.935;161.5;208.303;241.9;8.5;506.7;
1707129177;05.02.2024;10:32:57;90.939;161.504;208.315;241.9;8.5;506.7;
